"","date","event","data","row_id"
"136",2025-07-31 00:36:56,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.3 sec] - TherapyRate = [24] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [1.40 mA] - PhasicAmplitude = [2.00 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [2.05 mA] - MinPhasicAmplitude = [1.50 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",144
"137",2025-07-31 00:40:11,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.3 sec] - TherapyRate = [24] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [1.55 mA] - PhasicAmplitude = [2.30 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [2.30 mA] - MinPhasicAmplitude = [1.65 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",145
"138",2025-07-31 00:41:56,"LogTherapyEnd","TherapyDuration = [457 sec] - TherapyEndCause = [StopByOrder]",146
"139",2025-07-31 00:42:17,"LogTherapyStart","BatteryLevel = [2.85 V] - LeadImpedance = [1240 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]",147
"140",2025-07-31 00:42:19,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.3 sec] - TherapyRate = [24] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [0.65 mA] - PhasicAmplitude = [2.30 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [2.30 mA] - MinPhasicAmplitude = [1.65 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",148
"141",2025-07-31 00:43:11,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.3 sec] - TherapyRate = [24] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [2.30 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [2.30 mA] - MinPhasicAmplitude = [1.65 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",149
"142",2025-07-31 00:43:27,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.3 sec] - TherapyRate = [24] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [0.40 mA] - PhasicAmplitude = [2.30 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [2.30 mA] - MinPhasicAmplitude = [1.65 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",150
"143",2025-07-31 00:44:13,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.3 sec] - TherapyRate = [24] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [0.85 mA] - PhasicAmplitude = [2.30 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [2.30 mA] - MinPhasicAmplitude = [1.65 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",151
"144",2025-07-31 00:44:44,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.3 sec] - TherapyRate = [24] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [1.25 mA] - PhasicAmplitude = [2.30 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [2.30 mA] - MinPhasicAmplitude = [1.65 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",152
"145",2025-07-31 00:46:00,"LogTherapyEnd","TherapyDuration = [223 sec] - TherapyEndCause = [StopByOrder]",153
"146",2025-07-31 00:46:52,"LogTherapyStart","BatteryLevel = [2.88 V] - LeadImpedance = [1301 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]",154
"147",2025-07-31 00:47:26,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.3 sec] - TherapyRate = [24] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [1.10 mA] - PhasicAmplitude = [2.50 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [2.55 mA] - MinPhasicAmplitude = [1.65 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",155
"148",2025-07-31 00:47:49,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.3 sec] - TherapyRate = [24] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [1.35 mA] - PhasicAmplitude = [2.50 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [2.55 mA] - MinPhasicAmplitude = [1.65 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",156
"149",2025-07-31 00:49:04,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.4 sec] - TherapyRate = [25] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [1.35 mA] - PhasicAmplitude = [2.75 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [2.75 mA] - MinPhasicAmplitude = [1.65 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",157
"150",2025-07-31 00:49:59,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.4 sec] - TherapyRate = [25] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [1.35 mA] - PhasicAmplitude = [3.00 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [3.05 mA] - MinPhasicAmplitude = [1.65 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",158
"151",2025-07-31 00:55:24,"LogTherapyEnd","TherapyDuration = [512 sec] - TherapyEndCause = [StopByOrder]",159
"152",2025-07-31 00:57:45,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.4 sec] - TherapyRate = [25] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [3.00 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [3.05 mA] - MinPhasicAmplitude = [1.65 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",160
"153",2025-07-31 00:58:49,"LogTherapyStart","BatteryLevel = [2.88 V] - LeadImpedance = [1254 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]",161
"154",2025-07-31 00:59:40,"LogTherapyEnd","TherapyDuration = [50 sec] - TherapyEndCause = [StopByOrder]",162
"155",2025-07-31 01:01:01,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.4 sec] - TherapyRate = [25] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [1.35 mA] - PhasicAmplitude = [1.95 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [3.05 mA] - MinPhasicAmplitude = [1.65 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",163
"156",2025-07-31 01:06:00,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.4 sec] - TherapyRate = [25] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [1.35 mA] - PhasicAmplitude = [1.95 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [3.05 mA] - MinPhasicAmplitude = [1.65 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",164
"157",2025-07-31 01:06:03,"LogTherapyStart","BatteryLevel = [2.88 V] - LeadImpedance = [1268 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]",165
"158",2025-07-31 01:06:15,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.4 sec] - TherapyRate = [25] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [1.35 mA] - PhasicAmplitude = [2.25 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [3.05 mA] - MinPhasicAmplitude = [1.65 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",166
"159",2025-07-31 01:06:23,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.4 sec] - TherapyRate = [25] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [1.35 mA] - PhasicAmplitude = [2.45 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [3.05 mA] - MinPhasicAmplitude = [1.65 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",167
"160",2025-07-31 01:06:47,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.4 sec] - TherapyRate = [25] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [1.35 mA] - PhasicAmplitude = [2.55 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [3.05 mA] - MinPhasicAmplitude = [1.65 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",168
"161",2025-07-31 01:07:13,"LogTherapyEnd","TherapyDuration = [70 sec] - TherapyEndCause = [StopByOrder]",169
"162",2025-07-31 01:07:30,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.4 sec] - TherapyRate = [25] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [2.55 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [3.05 mA] - MinPhasicAmplitude = [1.65 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",170
"163",2025-07-31 01:08:14,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.4 sec] - TherapyRate = [25] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [3.00 mA] - OnsetRampTime = [5 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [3.05 mA] - MinPhasicAmplitude = [1.65 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",171
"164",2025-07-31 01:11:10,"LogTherapyStart","BatteryLevel = [2.88 V] - LeadImpedance = [1279 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]",172
"165",2025-07-31 01:11:29,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.4 sec] - TherapyRate = [25] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [1.10 mA] - PhasicAmplitude = [1.50 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [3.05 mA] - MinPhasicAmplitude = [1.50 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",173
"166",2025-07-31 01:11:56,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.4 sec] - TherapyRate = [25] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [1.10 mA] - PhasicAmplitude = [1.55 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [3.05 mA] - MinPhasicAmplitude = [1.50 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",174
"167",2025-07-31 01:12:11,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.4 sec] - TherapyRate = [25] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [1.10 mA] - PhasicAmplitude = [1.60 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [3.05 mA] - MinPhasicAmplitude = [1.50 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",175
"168",2025-07-31 01:12:25,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.4 sec] - TherapyRate = [25] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [1.15 mA] - PhasicAmplitude = [1.65 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [3.05 mA] - MinPhasicAmplitude = [1.50 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",176
"169",2025-07-31 01:12:43,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.4 sec] - TherapyRate = [25] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [1.15 mA] - PhasicAmplitude = [1.70 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [3.05 mA] - MinPhasicAmplitude = [1.50 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",177
